comicID,title,issueNumber
50521,Miracleman Book 4: The Golden Age (Hardcover),0
58289,Mockingbird (2016) #1 (Afu Variant),1
58658,Black Widow (2016) #1 (Young Variant),1
56651,Civil War: Marvel Universe (Hardcover),0
58690,Deadpool (2015) #8 (Tbd Artist Classic Variant),8
56634,Civil War Aftermath (Hardcover),0
57403,Miracleman by Gaiman & Buckingham: The Golden Age (Hardcover),0
58755,Mockingbird (2016) #1 (Fagan Wop Variant),1
58745,Marvel Universe Avengers Assemble: Civil War (2016) #1,1
58613,Old Man Logan (2016) #3 (Dodson Captain America 75th Anniversary Variant),3
56656,Civil War: Spider-Man (Hardcover),0
56868,Drax (2015) #4,4
56493,The Amazing Spider-Man (2015) #1.3,13
58261,Venom: Space Knight (2015) #4 (Michael Cho Variant),4
57704,GUIDEBOOK TO THE MARVEL CINEMATIC UNIVERSE- MARVELâ€™S THE AVENGERS (2016) #1,1
57838,Howling Commandos of S.H.I.E.L.D. (2015) #5,5
52690,Star Wars: Chewbacca (Trade Paperback),0
58863,Deadpool Classic Vol. 15: All the Rest (Trade Paperback),0
58864,Howard the Duck: The Complete Collection Vol. 2 (Trade Paperback),0
57020,Moon Girl and Devil Dinosaur (2015) #4,4
55336,The Astonishing Ant-Man (2015) #5,5
57293,Venom: Space Knight (2015) #4,4
58866,Siege: Battleworld (Trade Paperback),0
56234,All-New X-Men (2015) #5,5
58239,"Patsy Walker, A.K.A. Hellcat! (2015) #3 (Wada Variant)",3
58490,Venom: Space Knight (2015) #4 (Buscema Variant),4
57007,Marvel Universe Ultimate Spider-Man Spider-Verse (2015) #4,4
58203,Daredevil (2015) #4 (Michael Cho Variant),4
56505,Angela: Queen of Hel (2015) #5,5
52106,X-Men: Worst X-Man Ever (2016) #1,1
55359,"All-New, All-Different Avengers (2015) #6",6
55719,Spider-Man 2099 (2015) #7,7
51223,All-New Captain America Vol. 1: Hydra Ascendant (Trade Paperback),0
56200,The Unbeatable Squirrel Girl (2015) #5,5
55082,Guardians of the Galaxy & X-Men: The Black Vortex (Trade Paperback),0
55644,Silk (2015) #5,5
56105,Kanan (2015) #11,11
56997,Marvel Masterworks: The Champions Vol. 1 (Hardcover),0
56868,Drax (2015) #4,4
56493,The Amazing Spider-Man (2015) #1.3,13
58261,Venom: Space Knight (2015) #4 (Michael Cho Variant),4
52690,Star Wars: Chewbacca (Trade Paperback),0
54756,Karnak (2015) #2,2
58018,The Amazing Spider-Man (2015) #1.3 (Yu Variant),13
57704,GUIDEBOOK TO THE MARVEL CINEMATIC UNIVERSE- MARVELâ€™S THE AVENGERS (2016) #1,1
57838,Howling Commandos of S.H.I.E.L.D. (2015) #5,5
58483,Star Wars (2015) #16 (Christopher Action Figure Variant),16
55791,Mighty Thor (2015) #4,4
58260,Uncanny Inhumans (2015) #5 (Michael Cho Variant),5
55167,The Uncanny X-Men Omnibus Vol. 3 (Hardcover),0
59328,Power Man and Iron Fist (2016) #1 (Johnson Reedpop Variant),1
58256,Starbrand & Nightmask (2015) #3 (Villalobos Variant),3
58966,Power Man and Iron Fist (2016) #1 (Andrasofszky Bam Variant),1
58552,Star Wars (2015) #16 (Immonen Variant),16
57375,X-Tinction Agenda: Warzones! (Trade Paperback),0
58246,Silver Surfer (2016) #2 (Zdarsky Variant),2
55742,Squadron Supreme (2015) #4,4
58461,Power Man and Iron Fist (2016) #1 (Christopher Pm Action Figure Variant),1
59237,Star Wars (2015) #14 (Brooks 2nd Printing Variant),14
58435,Avengers Standoff: Welcome to Pleasant Hill (2016) #1 (Robinson Hip-&#8203;Hop Variant),1
56606,Carnage (2015) #5,5
58364,Max Ride: Ultimate Flight (2015) #4,4
55306,The Amazing Spider-Man (2015) #8,8
59322,Doctor Strange (2015) #4 (Nowlan 2nd Printing Variant),4
58554,Uncanny Inhumans (2015) #5 (Broderick Classic Variant),5
59323,Extraordinary X-Men (2015) #5 (Ramos 2nd Printing Variant),5
53619,Captain America: White (Hardcover),0
58459,Power Man and Iron Fist (2016) #1 (Young Variant),1
58403,Avengers Standoff: Welcome to Pleasant Hill (2016) #1,1
55765,Star Wars (2015) #16,16
56167,Spider-Woman (2015) #4,4
53250,Deadpool & Cable: Split Second (2015) #3,3
58158,Mighty Thor (2015) #4 (Hughes Variant),4
59211,Darth Vader (2015) #15 (Brooks 2nd Printing Variant),15
59320,Contest of Champions (2015) #4 (Ibanez 2nd Printing Variant),4
54923,E Is for Extinction: Warzones! (Trade Paperback),0
57948,Power Man and Iron Fist (2016) #1,1
58465,Punisher Vs. the Marvel Universe (Trade Paperback),0
58561,Marvel Universe Avengers Assemble Season Two (2014) #16,16
59329,Spider-Gwen (2015) #4 (Rodriguez 2nd Printing Variant),4
59319,The Amazing Spider-Man (2015) #2 (Bianchi 2nd Printing Variant),2
57975,Amazing Spider-Man & Silk: The Spider(fly) Effect Infinite Comic (2016) #3,3
58498,Power Man and Iron Fist (2016) #1 (Greene Black Panther 50th Anniversary Variant),1
58484,Star Wars (2015) #16 (Dodson Sketch Variant),16
52863,Uncanny Inhumans (2015) #5,5
55168,The Uncanny X-Men Omnibus (Hardcover),0
56183,Star-Lord (2015) #4,4
57183,Starbrand & Nightmask (2015) #3,3
57175,Squadron Supreme (2015) #4 (Kirk Variant),4
59239,The Totally Awesome Hulk (2015) #2 (Frank Cho 2nd Printing Variant),2
58462,Power Man and Iron Fist (2016) #1 (Jones Hip-&#8203;Hop Variant),1
58566,Star Wars (2015) #16 (Yu Variant),16
58257,The Astonishing Ant-Man (2015) #5 (Michael Cho Variant),5
58436,Avengers Standoff: Welcome to Pleasant Hill (2016) #1 (Rhodes Variant),1
55658,Silver Surfer (2016) #2,2
55439,Extraordinary X-Men (2015) #7,7
59330,Squadron Supreme (2015) #3 (Alex Ross 2nd Printing Variant),3
52274,Avengers: Time Runs Out Vol. 4 (Trade Paperback),0
58460,Power Man and Iron Fist (2016) #1 (Christopher If Action Figure Variant),1
58434,Avengers Standoff: Welcome to Pleasant Hill (2016) #1 (Young Variant),1
59321,Deadpool (2015) #5 (Moore 2nd Printing Variant),5
59333,Ultimates (2015) #3 (Rocafort 2nd Printing Variant),3
57329,Web Warriors (2015) #4,4
58214,Mighty Thor (2015) #4 (Michael Cho Variant),4
58555,Uncanny Inhumans (2015) #5 (Anka Story Thus Far Variant),5
59210,Darth Vader (2015) #14 (Brooks 2nd Printing Variant),14
54917,Civil War: Warzones! (Trade Paperback),0
58375,Power Man and Iron Fist (2016) #1 (Visions Variant),1
58424,X-Men: Gambit - The Complete Collection Vol. 1 (Trade Paperback),0
58482,Squadron Supreme (2015) #4 (Mcleod Variant),4
57940,Marvel Universe Guardians of the Galaxy Infinite Comic (2015) #6,6
58235,Old Man Logan (2016) #2 (Camuncoli Variant),2
55358,"All-New, All-Different Avengers (2015) #5",5
58505,All-New X-Men (2015) #4 (Bagley Story Thus Far Variant),4
56475,Amazing Spider-Man Epic Collection: Return of the Sinister Six (Trade Paperback),0
55718,Spider-Man 2099 (2015) #6,6
56071,Deadpool (2015) #7,7
58231,Ms. Marvel (2015) #4 (Michael Cho Variant),4
58015,Agents of S.H.I.E.L.D. (2016) #2 (Seeley Variant),2
58504,All-New X-Men (2015) #4 (Brigman Classic Variant),4
57113,Secret Wars Journal/Battleworld (Trade Paperback),0
57664,Marvel Universe Captain America: Civil War (Digest),0
59110,Deadpool (2015) #4 (Hawthorne 2nd Printing Variant),4
58612,Marvel's Captain America: Civil War Prelude Infinite Comic (2016) #1,1
56030,Agents of S.H.I.E.L.D. (2016) #2,2
57564,Placeholder Poster (2020),0
56149,Old Man Logan (2016) #2,2
58449,Deadpool (2015) #7 (Young Variant),7
59112,Moon Girl and Devil Dinosaur (2015) #2 (Reeder 2nd Printing Variant),2
58193,All-New Hawkeye (2015) #4 (Michael Cho Variant),4
54776,Red Skull (Trade Paperback),0
55468,Guardians of the Galaxy (2015) #5,5
59171,Spider-Man/Deadpool (2016) #1 (Mcguinness 2nd Printing Variant),1
59168,Carnage (2015) #3 (Del Mundo 2nd Printing Variant),3
55109,Marvel Universe Guardians of the Galaxy (2015) #5,5
56233,All-New X-Men (2015) #4,4
57566,Placeholder Poster (2020),0
55485,All-New Hawkeye (2015) #4,4
54925,Fallen Son: The Death of Captain America (Trade Paperback),0
59097,Deadpool (2015) #7 (Harris Deadpool 25th Anniversary Variant),7
57586,Placeholder Poster (2020),0
58481,Spider-Man/Deadpool (2016) #2 (Mcguinness Build Your Own Deadpool Variant),2
59109,Daredevil (2015) #2 (Garney 2nd Printing Variant),2
55680,Spider-Gwen (2015) #5,5
55358,"All-New, All-Different Avengers (2015) #5",5
58505,All-New X-Men (2015) #4 (Bagley Story Thus Far Variant),4
56475,Amazing Spider-Man Epic Collection: Return of the Sinister Six (Trade Paperback),0
55718,Spider-Man 2099 (2015) #6,6
58235,Old Man Logan (2016) #2 (Camuncoli Variant),2
59165,All-New Wolverine (2015) #3 (Bengal 2nd Printing Variant),3
58392,The Totally Awesome Hulk (2015) #3 (Perkins Variant),3
57588,Placeholder Poster (2020),0
56071,Deadpool (2015) #7,7
53698,Groot (Trade Paperback),0
56119,Ms. Marvel (2015) #4,4
51684,Darth Vader (2015) #16,16
55643,Silk (2015) #4,4
59113,The Astonishing Ant-Man (2015) #3 (Brooks 2nd Printing Variant),3
59074,All-New X-Men (2015) #2 (Bagley 2nd Printing Variant),2
54769,Powers (2015) #6 (Photo Variant),6
58194,All-New Wolverine (2015) #5 (Michael Cho Variant),5
55854,Illuminati (2015) #4,4
57563,Placeholder Poster (2020),0
58418,Deadpool (2015) #7 (Rahzzah Hip-&#8203;Hop Variant),7
57611,New Avengers (2015) #6,6
52956,X-Men: Age of Apocalypse - Dawn (Trade Paperback),0
56085,The Totally Awesome Hulk (2015) #3,3
58938,X-Force/Cable: Messiah War (Trade Paperback),0
56788,Black Knight (2015) #4,4
52559,Spider-Man/Deadpool (2016) #2,2
58402,Weirdworld (2015) #3 (Carreon Variant),3
57565,Placeholder Poster (2020),0
58241,Red Wolf (2015) #3 (Tedesco Variant),3
58450,Deadpool (2015) #7 (Christopher Action Figure Variant),7
57258,Ultimates (2015) #4,4
58248,Spider-Gwen (2015) #5 (Michael Cho Variant),5
59111,Mighty Thor (2015) #2 (Dauterman 2nd Printing Variant),2
54908,1602 Witch Hunter Angela (Trade Paperback),0
38411,Punisher Max Vol. 5: The Slavers (Reprint) (Trade Paperback),0
57349,Weirdworld (2015) #3,3
57585,Placeholder Poster (2020),0
57080,Red Wolf (2015) #3,3
57459,Karnak (2015) #2 (Nowlan Variant),2
58184,All-New X-Men (2015) #4 (Lim Deadpool Variant),4
55147,Marvel Masterworks: Daredevil Vol. 10 (Hardcover),0
59108,Captain America: Sam Wilson (2015) #4 (Renaud 2nd Printing Variant),4
58236,Old Man Logan (2016) #2 (Michael Cho Variant),2
58521,Marvel Universe Avengers Infinite Comic (2016) #5,5
61143,Avengers Vs Infinity (2015) #4,4
58480,Spider-Man (2016) #1 (Blank Cover Variant),1
55501,Howard the Duck (2015) #4,4
54928,Giant-Size Little Marvel: AVX (Hardcover),0
58382,Spidey (2015) #3 (Tedesco Variant),3
57001,Marvel Universe Deadpool & Wolverine (Digest),0
59054,Silk (2015) #2 (Chen 2nd Printing Variant),2
57481,Uncanny X-Men (2016) #3 (Land Variant),3
57312,Vision (2015) #4,4
58974,Deadpool (2015) #3 (Moore 2nd Printing Variant),3
59064,Ultimate End (2015) #5 (Bagley 2nd Printing Variant),5
55599,Rocket Raccoon & Groot (2016) #2,2
58454,Invincible Iron Man (2015) #6 (Young Variant),6
57286,Uncanny X-Men Vol. 1 (Hardcover),0
56677,Contest of Champions (2015) #5 (Lim Connecting Variant E),5
58981,Ultimates (2015) #2 (Rocafort 2nd Printing Variant),2
51433,Avengers by Jonathan Hickman Vol. 3 (Hardcover),0
58453,Deadpool & The Mercs For Money (2016) #1 (Lim Variant),1
58199,Captain Marvel (2016) #2 (Michael Cho Variant),2
57126,Spider-Man (2016) #1 (Bagley Classic Variant),1
58361,Guardians of Infinity (2015) #3 (Doe Variant),3
58513,Invincible Iron Man (2015) #6 (Tedesco Story Thus Far Variant),6
55305,The Amazing Spider-Man (2015) #7,7
55419,Doctor Strange (2015) #5,5
56013,A-Force (2016) #2,2
56728,Daredevil by Mark Waid & Chris Samnee Vol. 4 (Hardcover),0
58560,X-Men: Worst X-Man Ever Digital Comic (2016) #5,5
57099,Scarlet Witch (2015) #3,3
55693,Spider-Man (2016) #1,1
58560,X-Men: Worst X-Man Ever Digital Comic (2016) #5,5
57099,Scarlet Witch (2015) #3,3
55693,Spider-Man (2016) #1,1
56217,Uncanny Avengers (2015) #5,5
58973,Contest of Champions (2015) #3 (Ibanez 2nd Printing Variant),3
58242,Rocket Raccoon & Groot (2016) #2 (Michael Cho Variant),2
58206,Guardians of Infinity (2015) #3 (Michael Cho Variant),3
58479,Spider-Man (2016) #1 (Young Variant),1
57663,Howard the Duck (2015) #4 (Shirahama Variant),4
57044,Nova (2015) #4,4
51925,Guardians Team-Up Vol. 2: Unlikely Story (Trade Paperback),0
57974,Amazing Spider-Man & Silk: The Spider(fly) Effect Infinite Comic (2016) #2,2
58262,Vision (2015) #4 (Michael Cho Variant),4
56560,Captain America: Sam Wilson (2015) #6,6
58417,Deadpool (2015) #7 (Lim Variant),7
55527,Invincible Iron Man (2015) #6,6
51720,Deadpool & The Mercs For Money (2016) #1,1
59059,Squadron Supreme (2015) #1 (Alex Ross 2nd Printing Variant),1
57141,Spidey (2015) #3,3
53580,The Superior Foes of Spider-Man Omnibus (Hardcover),0
56051,Uncanny X-Men (2016) #3,3
57887,Contest of Champions (2015) #5 (Kabam Contest of Champions Game Variant),5
58249,Spider-Man (2016) #1 (Michael Cho Variant),1
58975,Guardians of the Galaxy (2015) #3 (Art Adams 2nd Printing Variant),3
58512,Invincible Iron Man (2015) #6 (Neal Adams Classic Variant),6
58196,The Amazing Spider-Man (2015) #7 (Michael Cho Variant),7
58204,Doctor Strange (2015) #5 (Michael Cho Variant),5
58452,Deadpool & The Mercs For Money (2016) #1 (Christopher Action Figure Variant),1
58346,Captain Marvel (2016) #2 (Jimenez Variant),2
57731,Obi-Wan and Anakin (2016) #2,2
55823,Contest of Champions (2015) #5,5
58012,A-Force (2016) #2 (Jones Variant),2
56574,Captain America: The 75th Anniversary Vibranium Collection (Hardcover),0
56585,Captain Marvel (2016) #2,2
58378,Scarlet Witch (2015) #3 (Oum Variant),3
55973,Spider-Man (2016) #1 (Granov Hip-&#8203;Hop Variant),1
58376,Rocket Raccoon & Groot (2016) #2 (Kesinger Variant),2
58360,Guardians of Infinity (2015) #3,3
58507,Deadpool & The Mercs For Money (2016) #1 (Rahzzah Hip-&#8203;Hop Variant),1
58208,Howard the Duck (2015) #4 (Michael Cho Variant),4
58978,Spider-Gwen (2015) #3 (Rodriguez 2nd Printing Variant),3
58419,Deadpool Firsts (Trade Paperback),0
58393,The Unbeatable Squirrel Girl (2015) #4 (Christopher Deadpool Variant),4
58017,All-New Inhumans (2015) #3 (Anka Variant),3
58318,True Believers: Evil Deadpool (2016) #1,1
52896,What If? Infinity (Trade Paperback),0
56199,The Unbeatable Squirrel Girl (2015) #4,4
58234,Old Man Logan (2016) #1 (Deodato Variant),1
54915,Armor Wars: Warzones! (Trade Paperback),0
58252,Spider-Woman (2015) #3 (Wu Variant),3
58400,Venom: Space Knight (2015) #3 (Panosian Variant),3
59155,Secret Wars (2015) #8 (Ross 2nd Printing Variant),8
58200,Carnage (2015) #4 (Raney Deadpool Variant),4
55438,Extraordinary X-Men (2015) #6,6
58343,Angela: Queen of Hel (2015) #4 (Mckone Deadpool Variant),4
56104,Kanan (2015) #10,10
59122,Nova (2015) #3 (Ramos 2nd Printing Variant),3
55915,Black Widow: The Itsy-Bitsy Spider (Trade Paperback),0
57292,Venom: Space Knight (2015) #3,3
58869,All-New Wolverine (2015) #2 (Bengal 2nd Printing Variant),2
58211,Marvel's Captain America: Civil War Prelude (2015) #4,4
58201,Daredevil (2015) #3 (Rivera Variant),3
54935,Inhumans: Attilan Rising (Trade Paperback),0
59126,Spidey (2015) #2 (Bradshaw 2nd Printing Variant),2
53249,Deadpool & Cable: Split Second (2015) #2,2
58135,"All-New, All-Different Avengers (2015) #4 (Brooks Captain America 75th Anniversary Variant)",4
59125,Spider-Man 2099 (2015) #5 (Mattina 2nd Printing Variant),5
57006,Marvel Universe Ultimate Spider-Man Spider-Verse (2015) #3,3
56262,Old Man Logan (2016) #1 (Bradstreet Hip-&#8203;Hop Variant),1
58316,True Believers: Deadpool Variants (2016) #1,1
49904,Spider-Woman Vol. 2: New Duds (Trade Paperback),0
56504,Angela: Queen of Hel (2015) #4,4
58233,Old Man Logan (2016) #1 (Mckone Deadpool Variant),1
58366,Moon Girl and Devil Dinosaur (2015) #3 (Pope Variant),3
55095,A-Force Presents Vol. 3 (Trade Paperback),0
59124,Rocket Raccoon & Groot (2016) #1 (Young 2nd Printing Variant),1
58423,X-Men: Colossus - God's Country (Trade Paperback),0
59121,Howard the Duck (2015) #3 (Quinones 2nd Printing Variant),3
58778,Old Man Logan (2016) #1 (Lemire Bam Variant),1
58891,Nova (2015) #2 (Ramos 2nd Printing Variant),2
56524,Avengers: The Death of Mockingbird (Trade Paperback),0
58883,Extraordinary X-Men (2015) #3 (Ramos 2nd Printing Variant),3
57019,Moon Girl and Devil Dinosaur (2015) #3,3
58873,Carnage (2015) #2 (Del Mundo 2nd Printing Variant),2
59089,Guidebook to the Marvel Cinematic Universe - Marvelâ€™s Captain America: The First Avenger (2016) #1,1
56605,Carnage (2015) #4,4
58420,Groot Premiere (Hardcover),0
58894,Spidey (2015) #1 (Bradshaw 2nd Printing Variant),1
58895,Star Wars (2015) #13 (Brooks 2nd Printing Variant),13
58134,"All-New, All-Different Avengers (2015) #4 (Rubio Deadpool Variant)",4
59119,The Amazing Spider-Man (2015) #6 (Alex Ross 2nd Printing Variant),6
56166,Spider-Woman (2015) #3,3
58559,X-Men: Worst X-Man Ever Digital Comic (2016) #4,4
55357,"All-New, All-Different Avengers (2015) #4",4
56148,Old Man Logan (2016) #1,1
58315,True Believers: Deadpool the Musical (2016) #1,1
58202,Daredevil (2015) #3 (Garney Design Variant),3
52421,S.H.I.E.L.D. Vol. 2: The Man Called D.E.A.T.H (Trade Paperback),0
59123,Obi-Wan and Anakin (2016) #1 (Checchetto 2nd Printing Variant),1
56410,All-New Inhumans (2015) #3,3
58778,Old Man Logan (2016) #1 (Lemire Bam Variant),1
58891,Nova (2015) #2 (Ramos 2nd Printing Variant),2
56524,Avengers: The Death of Mockingbird (Trade Paperback),0
58520,Marvel Universe Avengers Infinite Comic (2016) #4,4
52832,Thor Vol. 1: The Goddess of Thunder (Trade Paperback),0
58116,X-Men: Inferno Vol. 1 (Trade Paperback),0
52684,Star Wars: Lando (Trade Paperback),0
51637,Dark Tower: The Drawing of the Three - Lady of Shadows (2015) #5,5
56050,Uncanny X-Men (2016) #2,2
56867,Drax (2015) #3,3
51283,All-New X-Men Vol. 7: The Utopians (Trade Paperback),0
57973,Amazing Spider-Man & Silk: The Spider(fly) Effect Infinite Comic (2016) #1,1
55335,The Astonishing Ant-Man (2015) #4,4
56182,Star-Lord (2015) #3,3
55144,Marvel Frontier Comics: The Complete Collection (Trade Paperback),0
58319,True Believers: The Groovy Deadpool (2016) #1,1
57181,Starbrand & Nightmask (2015) #2,2
55656,Silver Surfer (2016) #1,1
57530,New Avengers (2015) #5,5
56583,Captain Marvel (2016) #1,1
58395,True Believers: The Wedding of Deadpool (2016) #1,1
58109,Thunderbolts Classic Vol. 1 (Trade Paperback),0
52862,Uncanny Inhumans (2015) #4,4
58558,X-Men: Worst X-Man Ever Digital Comic (2016) #3,3
56070,Deadpool (2015) #6,6
58212,Max Ride: Ultimate Flight (2015) #3,3
59068,Rise of Incarnates (2014) #17,17
55764,Star Wars (2015) #15,15
57062,"Patsy Walker, A.K.A. Hellcat! (2015) #2",2
56476,Amazing Spider-Man/Inhuman/All-New Captain America: Inhuman Error (Trade Paperback),0
58210,Marvel Universe Avengers Assemble Season Two (2014) #15,15
56909,Hercules (2015) #3,3
56118,Ms. Marvel (2015) #3,3
58320,True Believers: The Meaty Deadpool (2016) #1,1
58519,Marvel Universe Avengers Infinite Comic (2016) #3,3
55108,Marvel Universe Guardians of the Galaxy (2015) #4,4
57257,Ultimates (2015) #3,3
58557,X-Men: Worst X-Man Ever Digital Comic (2016) #2,2
54932,House of M: Warzones! (Trade Paperback),0
57097,Scarlet Witch (2015) #2,2
55484,All-New Hawkeye (2015) #3,3
55741,Squadron Supreme (2015) #3,3
51683,Darth Vader (2015) #15,15
52272,Avengers: Time Runs Out Vol. 3 (Trade Paperback),0
55641,Silk (2015) #3,3
56492,The Amazing Spider-Man (2015) #1.2,12
52646,Star Wars Vol. 2: Showdown on the Smuggler's Moon (Trade Paperback),0
55853,Illuminati (2015) #3,3
56729,Daredevil Epic Collection: A Touch of Typhoid (Trade Paperback),0
55467,Guardians of the Galaxy (2015) #4,4
58321,True Believers: Uncanny Deadpool (2016) #1,1
55099,Guardians Team-Up Vol. 2: Unlikely Story (Trade Paperback),0
54742,Figment 2 (2015) #5,5
56787,Black Knight (2015) #3,3
55790,Mighty Thor (2015) #3,3
57078,Red Wolf (2015) #2,2
55679,Spider-Gwen (2015) #4,4
57328,Web Warriors (2015) #3,3
55151,Marvel Masterworks: The Sub-Mariner Vol. 7 (Hardcover),0
